CUST_ID,PURCHASES,SUPPORT_PURCHASES,PURCHASES_FREQUENCY,SUPPORT_FREQUENCY,ACTIVITY,PRODUCT_TYPE,SEGMENT
C10615,1678.07,853.86,1,1,0,1,2
C10616,11674.64,2273.68,1,0.916667,0,1,1
C10617,2094.38,0,0.416667,0,0,1,5
C10618,0,0,0,0,0,0,4
C10619,411.38,0,0.25,0,0,0,2
C10620,99.19,99.19,0.5,0.5,1,0,4
C10621,525,0,0.083333,0,1,0,5
C10622,1956.06,178.92,0.916667,0.333333,1,1,2
C10623,1750.51,235.05,1,0.166667,1,1,4
C10624,18.41,18.41,0.083333,0.083333,0,0,1
C10625,386.12,0,0.636364,0,1,0,4
C10626,0,0,0,0,0,0,5
C10627,0,0,0,0,0,0,4
C10628,625.46,427.06,0.583333,0.5,0,0,2
C10629,963.13,0,0.666667,0,0,0,5
C10630,2011.81,0,0.416667,0,1,1,5
C10631,99.5,99.5,0.833333,0.75,0,0,1
C10632,1084.09,1084.09,0.666667,0.666667,1,1,2
C10633,207,207,0.916667,0.916667,1,0,3
C10634,1757.47,850.42,1,1,0,1,2
C10635,3837.59,1977.41,1,1,0,1,5
C10636,117.57,0,0.083333,0,1,0,2
C10637,1223.41,454,1,0.916667,0,1,2
C10638,1710.24,892.92,1,1,0,1,1
C10639,11.06,0,0.083333,0,0,0,2
C10640,0,0,0,0,1,0,3
C10641,8273.18,5368.29,1,1,1,1,2
C10642,619.93,619.93,1,0.916667,0,0,3
C10643,190,190,0.2,0.2,0,0,3
C10644,7680.08,2629.11,1,1,0,1,3
C10645,9734.63,5978.62,1,1,1,1,1
C10646,0,0,0,0,1,0,2
C10647,8403.17,933.47,0.833333,0.75,1,1,3
C10648,118.6,48.6,1,0.916667,0,0,4
C10649,11202.09,272.56,1,0.583333,0,1,2
C10650,794.52,0,0.666667,0,1,0,3
C10651,1704.22,1553.72,0.9,0.8,0,1,5
C10652,1044.43,243.08,0.666667,0.333333,1,1,1
C10653,3651.59,2106.8,1,1,0,1,1
C10654,6477.6,3176,1,0.916667,0,1,3
C10655,1025.03,1025.03,1,1,1,1,1
C10656,0,0,0,0,0,0,4
C10657,472.71,0,0.083333,0,0,0,2
C10658,733.35,654.75,0.818182,0.818182,0,0,4
C10659,3050.72,2061.58,0.583333,0.333333,0,1,1
C10660,601.35,133.35,0.416667,0.333333,1,0,3
C10661,0,0,0,0,1,0,4
C10662,0,0,0,0,1,0,4
C10663,0,0,0,0,0,0,1
C10665,1764.86,615.52,1,0.916667,0,1,1
C10666,2352.2,1215.5,0.916667,0.75,0,1,2
C10667,0,0,0,0,0,0,1
C10668,3877.85,1694.29,0.916667,0.75,0,1,4
C10669,5958.17,2796.71,1,1,1,1,1
C10670,5969.33,2214.09,1,1,0,1,1
C10671,14604.87,12128.94,1,1,1,1,2
C10672,433.63,0,0.25,0,1,0,5
C10673,2790.76,241.51,1,0.333333,0,1,1
C10674,571.32,571.32,0.5,0.333333,1,0,2
C10675,0,0,0,0,1,0,1
C10676,281.25,281.25,1,0.888889,1,0,2
C10677,1701.9,1237,1,1,0,1,4
C10678,14332.92,3743.95,1,0.909091,1,1,2
C10679,490.6,490.6,0.272727,0.272727,0,0,2
C10680,0,0,0,0,0,0,2
C10681,8371.19,4178.39,1,1,0,1,4
C10682,4552.44,3318.44,0.75,0.583333,0,1,2
C10683,202,0,0.166667,0,0,0,1
C10684,6030.34,3155.45,1,1,1,1,5
C10685,379.3,379.3,0.166667,0.166667,1,0,3
C10686,1877.24,950.34,0.166667,0.083333,0,1,1
C10688,3660.97,0,1,0,1,1,4
C10689,2281.56,0,0.916667,0,1,1,1
C10690,45.65,0,0.083333,0,0,0,5
C10691,1919.66,608.76,0.916667,0.75,0,1,2
C10692,685.08,465.08,0.583333,0.5,1,0,2
C10693,362.13,362.13,1,1,1,0,2
C10694,80,0,0.125,0,1,0,3
C10695,3703.36,2049.38,1,1,1,1,4
C10696,12650,0,0.25,0,0,1,2
C10697,228.35,0,0.333333,0,1,0,4
C10698,0,0,0,0,1,0,3
C10699,1969.24,1401.77,0.916667,0.916667,1,1,4
C10700,533.36,533.36,0.666667,0.583333,0,0,4
C10701,0,0,0,0,0,0,3
C10702,1901.94,1534.94,1,1,0,1,1
C10703,0,0,0,0,1,0,5
C10704,5601.54,2527.72,1,1,1,1,4
C10705,162.56,162.56,0.5,0.5,1,0,1
C10706,66.32,0,0.083333,0,1,0,5
C10707,19.9,19.9,0.2,0.1,0,0,5
C10708,362.36,0,0.25,0,1,0,2
C10709,818.02,492,1,1,0,0,5
C10710,1286.2,0,1,0,1,1,1
C10711,1800,1800,1,1,0,1,3
C10712,0,0,0,0,0,0,5
C10713,1131.08,1131.08,0.583333,0.5,0,1,5
C10714,83.35,83.35,0.142857,0.142857,1,0,5
C10715,342.07,72,0.583333,0.166667,0,0,5
C10716,2025,0,0.75,0,0,1,2
C10717,3548.64,599.27,1,1,0,1,3
C10718,1687.29,0,0.5,0,0,1,1
C10719,231.35,231.35,1,0.857143,0,0,1
C10720,2427.26,839.92,1,1,1,1,5
C10721,579.28,279.28,0.5,0.416667,1,0,4
C10722,420.03,100,1,1,1,0,2
C10723,328.92,0,0.166667,0,0,0,2
C10724,419.64,419.64,1,1,0,0,2
C10725,3267.03,1827.96,1,1,1,1,4
C10726,294.13,229.13,0.916667,0.833333,1,0,1
C10727,0,0,0,0,1,0,2
C10728,0,0,0,0,0,0,2
C10729,0,0,0,0,0,0,2
C10730,171.92,0,0.416667,0,1,0,5
C10731,2210.97,469.67,1,0.416667,0,1,1
C10732,1229.57,0,0.416667,0,0,1,2
C10733,64,0,0.083333,0,0,0,3
C10734,0,0,0,0,1,0,1
C10735,9670.84,2969.76,1,1,1,1,4
C10736,7446.18,1069.2,1,1,1,1,5
C10737,0,0,0,0,0,0,5
C10738,375.57,0,0.25,0,1,0,5
C10739,5228.36,2890.92,1,1,0,1,5
C10740,291.65,291.65,0.75,0.666667,1,0,2
C10741,1386.4,0,0.285714,0,1,1,3
C10742,1307.16,0,1,0,0,1,3
C10743,0,0,0,0,0,0,2
C10744,77.99,0,0.166667,0,0,0,2
C10745,861.79,679.98,0.333333,0.166667,1,0,4
C10746,65,0,0.083333,0,1,0,4
C10747,798.34,521.34,0.5,0.416667,1,0,5
C10748,0,0,0,0,1,0,1
C10749,32.22,0,0.083333,0,1,0,3
C10750,404.24,404.24,0.25,0.25,1,0,3
C10751,0,0,0,0,1,0,2
C10752,8820.67,6271.02,0.75,0.583333,0,1,4
C10753,7590.08,186.51,0.666667,0.166667,0,1,3
C10754,0,0,0,0,1,0,3
C10755,1613.74,812.87,1,0.833333,0,1,1
C10756,1214.74,640.41,1,1,1,1,2
C10757,776.89,77.9,0.166667,0.083333,1,0,3
C10758,0,0,0,0,0,0,4
C10759,0,0,0,0,1,0,3
C10760,4371.82,1606.66,1,1,1,1,1
C10761,1648.53,1029.98,1,1,0,1,4
C10762,0,0,0,0,0,0,5
C10763,24,24,0.166667,0.166667,1,0,3
C10764,1123.58,0,0.083333,0,0,1,5
C10765,571.91,0,0.25,0,1,0,3
C10766,0,0,0,0,1,0,5
C10767,0,0,0,0,0,0,3
C10768,1080.11,1080.11,1,1,1,1,4
C10769,0,0,0,0,1,0,2
C10770,749.57,539.8,0.666667,0.444444,0,0,3
C10771,0,0,0,0,1,0,2
C10772,880.19,927.45,1,1,0,0,3
C10773,642.33,0,0.5,0,1,0,5
C10774,890.2,0,0.5,0,1,0,1
C10775,1798.24,1653.38,1,0.916667,1,1,1
C10776,2720.68,140.49,1,0.666667,1,1,3
C10777,4139.56,0,0.333333,0,0,1,5
C10779,1140,1140,0.5,0.5,1,1,3
C10780,169.28,169.28,0.583333,0.583333,1,0,1
C10781,0,0,0,0,0,0,4
C10782,183.7,0,0.25,0,1,0,5
C10783,0,0,0,0,0,0,3
C10784,1412.76,1412.76,1,1,1,1,4
C10785,0,0,0,0,1,0,3
C10786,1936.01,464.97,0.916667,1,1,1,3
C10787,2486.1,433.35,0.875,0.5,0,1,4
C10788,0,0,0,0,1,0,2
C10789,796.56,796.56,1,1,0,0,3
C10790,717.18,318.03,0.416667,0.25,0,0,3
C10791,0,0,0,0,1,0,1
C10792,782.88,0,0.083333,0,0,0,4
C10793,0,0,0,0,1,0,3
C10794,260,0,0.083333,0,1,0,4
C10795,0,0,0,0,0,0,4
C10796,49.19,49.19,0.416667,0.416667,1,0,3
C10797,4021.29,1717.69,1,0.5,1,1,1
C10798,503.45,0,0.083333,0,0,0,1
C10799,4430.17,801.5,1,1,0,1,5
C10800,933.5,0,0.083333,0,1,0,1
C10801,1163.93,213.9,0.833333,0.416667,1,1,3
C10803,177.23,106.97,0.083333,0.083333,0,0,4
C10804,283.6,79.33,0.25,0.125,0,0,2
C10805,9796.28,260,1,0.583333,1,1,5
C10806,2109.61,375,1,1,1,1,5
C10807,0,0,0,0,1,0,3
C10808,1326.3,0,1,0,0,1,2
C10809,0,0,0,0,0,0,5
C10810,0,0,0,0,1,0,5
C10811,3407.69,1333.53,1,1,1,1,2
C10812,1804.09,1183.93,0.916667,0.666667,0,1,4
C10813,758.31,758.31,0.583333,0.5,1,0,4
C10814,121.5,121.5,0.818182,0.818182,0,0,2
C10815,0,0,0,0,0,0,5
C10816,90.39,0,0.125,0,1,0,5
C10817,0,0,0,0,1,0,2
C10818,0,0,0,0,0,0,5
C10819,749.3,355.8,0.583333,0.5,1,0,4
C10820,184.92,184.92,1,1,1,0,1
C10821,70,70,0.166667,0.166667,0,0,3
C10822,219.26,0,0.25,0,0,0,1
C10823,44.55,0,0.083333,0,0,0,1
C10824,268.68,268.68,1,1,1,0,2
C10825,0,0,0,0,1,0,3
C10826,1876.8,1876.8,1,1,1,1,5
C10827,455.76,419.76,1,1,1,0,2
C10828,520.5,520.5,0.5,0.5,1,0,1
C10829,0,0,0,0,1,0,4
C10830,8519.02,515.81,1,1,1,1,3
C10831,0,0,0,0,0,0,4
C10832,0,0,0,0,1,0,4
C10833,777.04,255.58,0.833333,0.75,0,0,5
C10834,0,0,0,0,1,0,4
C10835,4504.25,1517.59,0.5,0.416667,0,1,3
C10836,2370.01,687.98,1,1,1,1,2
C10837,517.14,56.57,0.416667,0.166667,0,0,3
C10838,806,325,1,1,1,0,5
C10839,578.66,0,1,0,0,0,4
C10840,8.4,0,1,0,0,0,4
C10841,173.69,0,0.166667,0,0,0,3
C10843,74.98,0,0.166667,0,0,0,3
C10844,60.24,60.24,0.166667,0.166667,1,0,5
C10845,1500,0,0.083333,0,0,1,4
C10846,2280.58,2280.58,1,0.916667,1,1,3
C10847,0,0,0,0,1,0,4
C10848,1152.83,1152.83,1,1,0,1,4
C10849,0,0,0,0,0,0,1
C10850,0,0,0,0,0,0,3
C10852,186.11,125,0.333333,0.25,1,0,2
C10853,89.9,61.9,0.333333,0.166667,1,0,4
C10854,221.61,0,0.666667,0,1,0,5
C10855,4768.27,0,0.727273,0,1,1,5
C10856,86.7,0,0.166667,0,1,0,2
C10857,1162.63,140.96,0.5,0.166667,0,1,4
C10858,977.38,361.39,0.833333,0.833333,0,0,4
C10859,1497.82,807.25,1,0.833333,1,1,3
C10860,363,0,0.111111,0,0,0,4
C10861,0,0,0,0,1,0,2
C10862,0,0,0,0,1,0,4
C10863,0,0,0,0,1,0,3
C10864,350,350,0.166667,0.166667,1,0,2
C10865,1488.8,501.12,0.833333,0.583333,1,1,1
C10866,992.25,340.85,0.833333,0.75,1,0,5
C10867,1288.42,1288.42,0.916667,0.916667,0,1,2
C10868,1102.72,1102.72,1,1,1,1,2
C10869,536.68,433.68,1,1,0,0,3
C10870,0,0,0,0,0,0,3
C10871,2163.12,780,1,0.333333,0,1,3
C10872,0,0,0,0,1,0,1
C10873,5197.22,1195.81,1,0.857143,1,1,4
C10874,591.84,482.68,0.636364,0.454545,0,0,1
C10875,1790.64,432.24,1,1,0,1,2
C10876,0,0,0,0,1,0,3
C10877,385,0,0.166667,0,0,0,2
C10878,475,475,1,0.916667,1,0,5
C10879,0,0,0,0,1,0,5
C10880,1366.3,0,0.5,0,1,1,2
C10881,76.94,0,0.181818,0,1,0,5
C10882,2126.7,100,0.5,0.416667,0,1,4
C10883,100,0,0.083333,0,0,0,5
C10884,0,0,0,0,0,0,3
C10885,12551.95,1650.71,1,1,1,1,4
C10886,200,0,0.083333,0,0,0,3
C10887,2190.95,1358.46,1,0.916667,1,1,3
C10888,2896.05,686.84,1,0.916667,0,1,3
C10889,18.05,18.05,0.083333,0.083333,0,0,3
C10890,1990.81,1990.81,1,0.916667,1,1,1
C10891,199.88,199.88,0.75,0.75,0,0,5
C10892,4917.48,1617.38,1,1,1,1,4
C10893,1325.27,163.61,0.75,0.416667,0,1,3
C10894,1448.59,219.59,0.666667,0.5,1,1,3
C10895,851.68,851.68,0.833333,0.75,1,0,3
C10896,0,0,0,0,1,0,4
C10897,463,389,0.583333,0.416667,1,0,3
C10898,769.34,0,0.166667,0,0,0,3
C10899,377.1,199.48,0.333333,0.25,1,0,1
C10900,0,0,0,0,0,0,2
C10901,780.14,710.24,0.416667,0.25,0,0,2
C10902,3480.24,712.96,1,0.666667,1,1,1
C10903,0,0,0,0,0,0,5
C10904,0,0,0,0,0,0,2
C10905,2493.67,2135.67,1,1,0,1,4
C10906,324.3,0,0.166667,0,1,0,2
C10907,444.96,444.96,1,1,1,0,4
C10908,150,150,0.25,0.25,1,0,5
C10909,250.32,0,0.083333,0,0,0,2
C10910,0,0,0,0,1,0,1
C10911,89.66,0,0.2,0,1,0,4
C10912,299.04,299.04,1,1,1,0,5
C10913,1036.19,0,0.25,0,0,1,5
C10914,0,0,0,0,0,0,4
C10915,5080.85,406.64,0.416667,0.25,1,1,5
C10916,554.85,292.45,0.5,0.333333,0,0,5
C10917,5153.28,1801,1,1,0,1,2
C10918,2617.85,191.42,1,0.416667,1,1,1
C10919,716.98,499.92,1,1,0,0,3
C10920,4193.91,1117.9,1,0.583333,0,1,2
C10921,965.84,228.05,1,0.666667,1,0,4
C10922,7597.09,835.8,1,0.333333,1,1,1
C10923,0,0,0,0,0,0,2
C10924,360.3,247.69,0.416667,0.333333,1,0,1
C10925,1772.55,420,1,0.75,1,1,5
C10926,1850.31,35,1,0.083333,1,1,3
C10927,84.65,84.65,0.75,0.75,0,0,2
C10928,223.5,48,0.333333,0.111111,0,0,2
C10929,407.86,100.06,0.083333,0.083333,1,0,1
C10930,315.48,315.48,1,1,0,0,4
C10931,0,0,0,0,0,0,2
C10932,312.69,0,0.25,0,1,0,4
C10933,1230.08,230.08,1,1,0,1,2
C10934,0,0,0,0,0,0,1
C10935,0,0,0,0,1,0,4
C10936,701.44,0,1,0,0,0,1
C10937,302,302,0.5,0.416667,0,0,5
C10939,348.88,0,0.333333,0,0,0,4
C10940,3393.25,77.66,0.25,0.083333,0,1,1
C10941,205.89,95.89,0.416667,0.416667,0,0,2
C10942,0,0,0,0,1,0,5
C10943,209,209,0.5,0.333333,0,0,2
C10944,1051.52,319.32,1,1,0,1,4
C10945,253.37,57,0.916667,0.5,1,0,1
C10946,202.72,202.72,0.833333,0.833333,0,0,2
C10947,27,27,0.083333,0.083333,0,0,1
C10949,6335.65,5423.53,1,1,1,1,3
C10950,2457.48,1184.98,1,1,1,1,2
C10951,26.62,26.62,0.333333,0.333333,1,0,3
C10952,4896.9,4175.44,1,0.916667,0,1,5
C10953,20.09,0,0.333333,0,1,0,2
C10954,678,0,1,0,1,0,4
C10955,0,0,0,0,1,0,4
C10956,1707.26,1303.72,0.916667,0.833333,1,1,2
C10957,0,0,0,0,1,0,1
C10958,963.35,663.35,0.75,0.583333,0,0,4
C10959,2540.9,1306.13,0.916667,0.916667,1,1,3
C10960,1478.36,134.91,0.5,0.166667,1,1,3
C10961,0,0,0,0,1,0,5
C10962,45.65,0,0.083333,0,1,0,1
C10963,0,0,0,0,0,0,4
C10965,563.39,163.25,0.916667,0.916667,1,0,2
C10966,974.3,262,0.75,0.416667,0,0,3
C10967,0,0,0,0,0,0,1
C10968,562.01,498.41,1,1,0,0,5
C10969,53.8,0,0.25,0,1,0,4
C10970,1113.1,311.91,0.833333,0.75,1,1,1
C10971,0,0,0,0,0,0,3
C10972,7363.38,398.32,0.833333,0.416667,0,1,3
C10973,421.15,421.15,0.583333,0.583333,0,0,2
C10974,566.43,102.63,0.166667,0.083333,0,0,3
C10975,17409.21,6146.04,1,1,1,1,5
C10976,0,0,0,0,0,0,3
C10977,1177.64,0,0.5,0,1,1,3
C10978,1009.44,150.96,0.916667,0.75,0,1,2
C10979,200,0,0.083333,0,1,0,4
C10980,736.72,0,0.5,0,1,0,2
C10981,158.37,158.37,0.083333,0.083333,1,0,2
C10982,0.01,0,0.083333,0,0,0,1
C10983,516,516,1,1,1,0,2
C10984,251.44,0,1,0,0,0,3
C10985,2110.98,362,0.9,0.6,1,1,4
C10986,3852.37,1170.38,1,0.75,1,1,5
C10987,270,0,0.25,0,1,0,4
C10988,1238.12,78.82,0.666667,0.166667,0,1,4
C10989,308.16,0,0.25,0,0,0,4
C10990,0,0,0,0,0,0,1
C10991,1817.84,0,0.333333,0,1,1,5
C10992,1000,0,0.083333,0,0,0,1
C10993,0,0,0,0,1,0,1
C10994,3209.14,414,0.7,0.5,0,1,1
C10995,886.37,0,0.333333,0,1,0,4
C10996,0,0,0,0,0,0,4
C10997,455.72,455.72,1,1,0,0,4
C10998,749.9,749.9,0.909091,0.818182,0,0,3
C10999,555,555,0.666667,0.583333,0,0,5
C11000,1093.93,398.64,1,1,0,1,1
C11001,1755.76,0,1,0,1,1,2
C11002,829.15,829.15,0.416667,0.333333,1,0,1
C11003,541.68,0,0.166667,0,1,0,1
C11004,26582.34,11423.44,0.9,0.8,1,1,5
C11005,1508.54,0,1,0,0,1,1
C11006,99,0,0.083333,0,1,0,2
C11007,1534.98,110.4,1,0.333333,0,1,3
C11008,76.3,0,0.166667,0,0,0,5
C11009,3927.12,3927.12,1,1,1,1,4
C11010,1486.31,1306.56,1,0.916667,1,1,3
C11011,435.14,0,1,0,1,0,1
C11012,280.35,0,0.166667,0,0,0,1
C11013,367.94,121.74,0.583333,0.416667,1,0,2
C11014,182,182,0.333333,0.333333,0,0,3
C11015,1682.06,298.32,1,1,0,1,5
C11016,3070.45,1206.34,0.916667,0.416667,1,1,1
C11017,34,34,0.083333,0.083333,0,0,3
C11018,490.21,0,0.272727,0,1,0,4
C11019,2197.21,1095.45,1,1,0,1,3
C11020,170,170,0.25,0.166667,0,0,2
C11021,36,36,0.083333,0.083333,1,0,2
C11022,1806.97,1674.16,1,1,1,1,1
C11023,0,0,0,0,1,0,1
C11024,2612.1,1236.6,0.916667,0.75,1,1,3
C11025,1188.78,1009.22,1,1,1,1,3
C11026,0,0,0,0,1,0,4
C11027,735.09,82.15,0.666667,0.333333,0,0,3
C11028,1533.28,1533.28,1,0.916667,1,1,4
C11029,443.99,0,0.272727,0,0,0,5
C11030,96.62,96.62,1,1,1,0,5
C11031,0,0,0,0,0,0,2
C11032,160.92,160.92,1,1,1,0,3
C11033,937.96,837.96,1,1,1,0,1
C11034,22.5,22.5,0.416667,0.416667,1,0,5
C11035,720.18,241.65,0.583333,0.333333,0,0,1
C11036,69,0,0.083333,0,1,0,3
C11038,64.82,29.86,0.25,0.166667,1,0,1
C11039,0,0,0,0,1,0,5
C11040,2655.99,0,0.916667,0,1,1,1
C11041,825,825,1,1,1,0,5
C11042,1783.57,382.98,0.833333,0.75,0,1,1
C11043,1092.59,419.48,1,1,0,1,5
C11044,0,0,0,0,1,0,2
C11045,3914.15,1271.15,0.583333,0.416667,0,1,3
C11046,788.54,54.09,0.545455,0.181818,1,0,3
C11047,830.15,630.15,0.75,0.583333,0,0,5
C11048,0,0,0,0,1,0,4
C11049,1037.82,0,0.5,0,0,1,3
C11050,723.65,0,1,0,0,0,2
C11051,0,0,0,0,0,0,5
C11052,0,0,0,0,0,0,3
C11053,2496.57,659.01,0.5,0.166667,1,1,3
C11054,3061.26,1148,0.666667,0.666667,0,1,5
C11055,45.65,0,0.090909,0,0,0,2
C11056,1188,0,0.083333,0,0,1,1
C11057,307.11,143.82,0.833333,0.666667,0,0,5
C11058,1368.88,280.65,1,1,1,1,3
C11059,207.68,0,0.083333,0,0,0,3
C11060,514.97,0,1,0,0,0,2
C11061,45.65,0,0.083333,0,0,0,4
C11062,29.29,29.29,0.083333,0.083333,1,0,3
C11063,45.65,0,0.083333,0,1,0,2
C11064,0,0,0,0,1,0,5
C11065,0,0,0,0,0,0,5
C11066,2590.95,260,0.75,0.25,1,1,1
C11067,85.92,85.92,0.583333,0.583333,0,0,3
C11068,452.59,211.06,0.916667,0.916667,1,0,2
C11069,0,0,0,0,0,0,3
C11070,125,125,0.583333,0.5,0,0,4
C11071,119,0,0.083333,0,0,0,5
C11072,0,0,0,0,0,0,5
C11073,1555.66,531.76,1,1,0,1,2
C11074,32.38,0,0.083333,0,1,0,2
C11075,34,15,0.5,0.166667,1,0,4
C11076,0,0,0,0,1,0,4
C11077,130.4,130.4,0.333333,0.25,0,0,2
C11078,734.37,675.37,1,1,0,0,3
C11079,0,0,0,0,0,0,3
C11080,292.59,0,1,0,0,0,4
C11081,1042.52,0,0.083333,0,0,1,3
C11082,2682.25,49.85,1,0.083333,1,1,5
C11083,280,0,0.166667,0,1,0,1
C11084,0,0,0,0,1,0,2
C11085,1302.37,0,0.5,0,0,1,5
C11086,90,0,0.083333,0,1,0,5
C11087,735.69,650.19,0.5,0.416667,1,0,1
C11088,6058.03,2666.15,1,1,1,1,2
C11089,750.05,590,0.666667,0.555556,0,0,3
C11090,499.92,499.92,1,1,1,0,2
C11091,256.5,256.5,0.75,0.666667,0,0,3
C11092,230.15,0,1,0,1,0,4
C11093,1956.8,1851,1,1,0,1,1
C11094,3719,1425.82,1,1,0,1,5
C11095,0,0,0,0,1,0,3
C11096,4704.98,2687.76,0.888889,0.777778,0,1,4
C11097,60,0,1,0,0,0,1
C11098,320.08,256.05,1,0.916667,0,0,2
C11099,66.7,0,0.083333,0,0,0,2
C11100,130,0,0.083333,0,1,0,4
C11101,71.4,71.4,0.166667,0.083333,0,0,2
C11102,285.45,0,0.333333,0,1,0,5
C11103,259.84,48.33,0.166667,0.083333,0,0,2
C11104,35.8,0,0.083333,0,0,0,5
C11105,150,150,0.5,0.5,0,0,3
C11106,611.31,611.31,1,1,1,0,3
C11107,0,0,0,0,0,0,4
C11108,153.96,0,0.083333,0,0,0,4
C11109,453.89,0,0.25,0,0,0,4
C11110,0,0,0,0,0,0,5
C11111,0,0,0,0,0,0,1
C11112,133,0,0.166667,0,0,0,4
C11113,1594,510,0.333333,0.166667,0,1,2
C11114,929.99,476.99,1,1,0,0,1
C11115,431.49,0,0.333333,0,1,0,4
C11116,985.79,92.99,0.5,0.25,0,0,5
C11117,0,0,0,0,1,0,2
C11118,0,0,0,0,1,0,2
C11119,931.98,642.95,1,0.75,0,0,1
C11120,648.24,362.24,0.333333,0.25,1,0,4
C11121,0,0,0,0,1,0,3
C11122,1757.44,1514.55,1,1,0,1,5
C11123,0,0,0,0,0,0,5
C11124,1372.57,751.8,0.75,0.416667,1,1,3
C11125,665.5,437.5,0.416667,0.333333,0,0,1
C11126,680.97,0,0.583333,0,0,0,4
C11128,65.75,65.75,0.416667,0.416667,0,0,2
C11129,313.02,102.52,0.583333,0.416667,1,0,1
C11130,0,0,0,0,1,0,5
C11131,1158.28,1158.28,0.75,0.666667,1,1,2
C11132,113.03,113.03,0.583333,0.5,1,0,1
C11133,171,0,0.166667,0,1,0,4
C11134,2255.1,1038.29,1,1,0,1,1
C11135,32.25,32.25,0.083333,0.083333,0,0,1
C11136,896.18,0,0.166667,0,0,0,5
C11137,464.51,331.51,0.833333,0.75,0,0,3
C11138,1198.2,1198.2,1,1,0,1,1
C11139,1961.78,854.49,1,1,1,1,3
C11140,90,0,0.090909,0,1,0,4
C11141,436.74,0,0.333333,0,0,0,3
C11142,294,149,0.5,0.416667,0,0,3
C11143,335.99,335.99,0.583333,0.5,1,0,2
C11145,0,0,0,0,1,0,2
C11146,383.42,383.42,0.5,0.416667,0,0,5
C11148,0,0,0,0,0,0,4
C11149,206.35,206.35,0.75,0.75,0,0,4
C11150,116.18,108.4,0.416667,0.333333,0,0,2
C11151,0,0,0,0,0,0,3
C11152,299.94,299.94,0.75,0.75,0,0,3
C11153,364,0,0.083333,0,0,0,5
C11154,1019.34,1019.34,0.666667,0.666667,1,1,2
C11155,121,121,0.2,0.2,1,0,2
C11156,3094.97,2909.97,0.75,0.666667,1,1,1
C11157,0,0,0,0,1,0,3
C11158,0,0,0,0,0,0,4
C11159,215,215,0.25,0.166667,0,0,2
C11161,2900,0,0.125,0,1,1,1
C11162,1109.53,479.52,0.416667,0.416667,1,1,1
C11163,80.3,0,0.166667,0,1,0,4
C11164,3279.57,2501.94,1,0.916667,0,1,4
C11165,3777.59,0,0.818182,0,0,1,4
C11166,114,0,0.083333,0,1,0,1
C11167,290.36,290.36,0.916667,0.833333,0,0,4
C11169,129.95,0,0.083333,0,0,0,3
C11170,22.16,0,0.083333,0,1,0,4
C11171,12.65,12.65,0.083333,0.083333,1,0,5
C11172,0,0,0,0,0,0,4
C11173,0,0,0,0,0,0,1
C11174,0,0,0,0,1,0,5
C11175,1283.65,554,0.833333,0.666667,0,1,2
C11176,0,0,0,0,1,0,2
C11177,3442.08,723.66,1,1,0,1,4
C11178,1399.05,1016,0.75,0.583333,1,1,5
C11179,466.18,290.58,0.727273,0.545455,1,0,1
C11180,190,0,0.090909,0,0,0,4
C11181,0,0,0,0,0,0,1
C11182,1274.54,878.3,0.833333,0.416667,0,1,5
C11184,0,0,0,0,0,0,2
C11185,590,0,0.083333,0,0,0,1
C11186,0,0,0,0,1,0,3
C11187,120,0,0.083333,0,1,0,4
C11188,460.57,0,0.333333,0,0,0,2
C11189,904.3,904.3,1,1,1,0,1
C11190,2094.99,737.99,1,1,0,1,4
C11192,7096.36,2808.58,1,1,0,1,1
C11193,2860.32,424.5,0.666667,0.416667,0,1,4
C11195,1310.84,620.84,0.8,0.6,0,1,5
C11196,463.32,463.32,0.75,0.666667,0,0,1
C11197,743.38,0,0.166667,0,1,0,5
C11198,2483.26,0,0.083333,0,0,1,3
C11199,927.1,0,1,0,1,0,4
C11200,951.1,0,0.166667,0,0,0,5
C11201,280.25,280.25,0.916667,0.916667,0,0,5
C11202,1842.33,1842.33,0.916667,0.833333,1,1,4
C11203,145.01,145.01,0.75,0.75,1,0,5
C11204,2275.97,0,0.583333,0,0,1,1
C11205,356.4,0,0.166667,0,1,0,4
C11206,0,0,0,0,1,0,1
C11207,244.2,244.2,0.333333,0.25,0,0,2
C11208,600,400,0.333333,0.25,1,0,2
C11209,25.5,0,0.083333,0,1,0,5
C11210,348.78,0,0.714286,0,1,0,1
C11211,348.47,124.16,0.583333,0.416667,1,0,4
C11212,1019.4,575,1,1,0,1,4
C11213,0,0,0,0,0,0,1
C11214,205.03,205.03,0.3,0.3,1,0,5
C11215,0,0,0,0,0,0,2
C11216,1462.38,0,0.333333,0,0,1,2
C11217,508.56,0,0.083333,0,1,0,1
C11219,0,0,0,0,1,0,4
C11220,2406.77,451.1,1,0.5,0,1,5
C11221,1202.5,1202.5,0.666667,0.583333,0,1,5
C11222,0,0,0,0,1,0,2
C11223,133.31,133.31,0.583333,0.583333,0,0,4
C11224,0,0,0,0,1,0,1
C11225,360,0,0.090909,0,1,0,2
C11226,0,0,0,0,0,0,1
C11227,2071.55,70,1,0.166667,1,1,1
C11228,496,496,1,0.833333,0,0,3
C11229,59.67,59.67,0.916667,0.916667,0,0,3
C11230,212.58,52.1,0.5,0.166667,1,0,5
C11231,1197.2,328.14,0.666667,0.416667,0,1,3
C11232,0,0,0,0,0,0,4
